Hymenobacter sp. PAMC 26554
Hymenobacter swuensis
Hymenobacter sedentarius
Hymenobacter sp. DG25B
Hymenobacter sp. DG25A
Hymenobacter sp. APR13
Rufibacter sp. DG31D
Rufibacter sp. DG15C
Rufibacter tibetensis
Pontibacter korlensis
Pontibacter actiniarum
Candidatus Amoebophilus asiaticus
Cardinium endosymbiont of Sogatella furcifera
Cardinium endosymbiont of Encarsia pergandiella
Candidatus Cardinium hertigii
Candidatus Cardinium
Flammeovirgaceae bacterium 311
Flammeovirga sp. MY04
Marivirga tractuosa
Bernardetia litoralis
Pseudarcicella sp. HME7025
Arcticibacterium luteifluviistationis
Fibrella sp. ES10-3-2-2
Fibrella aestuarina
Leadbetterella byssophila
Emticicia oligotrophica
Dyadobacter fermentans
Cytophaga hutchinsonii
Spirosoma pollinicola
Spirosoma radiotolerans
Spirosoma montaniterrae
Spirosoma linguale
Runella sp. SP2
Runella sp. HYN0085
Runella slithyformis
Algoriphagus sp. M8-2
Echinicola strongylocentroti
Echinicola vietnamensis
Belliella baltica
Cyclobacterium amurskyense
Cyclobacterium marinum
Bacteroidetes/Chlorobi group
FCB group
Dictyoglomus turgidum
Dictyoglomus thermophilum
Fimbriimonas ginsengisoli
Chthonomonas calidirosea
Thermobaculum terrenum
Coprothermobacter proteolyticus
Tenericutes bacterium MO-XQ
Tenericutes bacterium MZ-XQ
unclassified Tenericutes
Candidatus Izimaplasma sp. HR1
Candidatus Phytoplasma ziziphi
Aster yellows witches
-broom phytoplasma
Maize bushy stunt phytoplasma
Onion yellows phytoplasma
Candidatus Phytoplasma asteris
Candidatus Phytoplasma solani
Candidatus Phytoplasma australiense
16SrXII (Stolbur group)
Candidatus Phytoplasma mali
Candidatus Phytoplasma
Acholeplasma brassicae
Acholeplasma palmae
Acholeplasma oculi
Acholeplasma laidlawii
Entomoplasma somnilux
Entomoplasma luminosum
Entomoplasma melaleucae
Entomoplasma freundtii
Mesoplasma coleopterae
Mesoplasma syrphidae
Mesoplasma tabanidae
Mesoplasma chauliocola
Mesoplasma lactucae
Mesoplasma florum
Mesoplasma entomophilum
Spiroplasma atrichopogonis
Spiroplasma cantharicola
Spiroplasma eriocheiris
Spiroplasma turonicum
Spiroplasma syrphidicola
Spiroplasma sabaudiense
Spiroplasma litorale
Spiroplasma helicoides
Spiroplasma floricola
Spiroplasma diminutum
Spiroplasma culicicola
Spiroplasma corruscae
Spiroplasma chrysopicola
Spiroplasma kunkelii
Spiroplasma taiwanense
Spiroplasma mirum
Spiroplasma clarkii
Spiroplasma apis
Spiroplasma citri
Candidatus Hepatoplasma crinochetorum
Ureaplasma parvum
Ureaplasma urealyticum
Mycoplasma sp. (ex Biomphalaria glabrata)
Candidatus Mycoplasma girerdii
Mycoplasma parvum
Candidatus Mycoplasma haemominutum
Mycoplasma ovis
Mycoplasma cynos
Mycoplasma phocidae
Candidatus Mycoplasma haemolamae
Mycoplasma haemocanis
Mycoplasma dispar
Mycoplasma wenyonii
Mycoplasma suis
Mycoplasma yeatsii
Mycoplasma crocodyli
Mycoplasma pullorum
Mycoplasma bovoculi
Mycoplasma conjunctivae
Mycoplasma hyosynoviae
Mycoplasma gallinaceum
Mycoplasma canis
Mycoplasma canadense
Mycoplasma haemofelis
Mycoplasma bovis
Mycoplasma penetrans
Mycoplasma flocculare
Mycoplasma putrefaciens
Mycoplasma mobile
Mycoplasma fermentans
Mycoplasma californicum
Mycoplasma bovigenitalium
Mycoplasma arthritidis
Mycoplasma agalactiae
Mycoplasma synoviae
Mycoplasma pulmonis
Mycoplasma pneumoniae
Mycoplasma hyorhinis
Mycoplasma hyopneumoniae
Mycoplasma hominis
Mycoplasma genitalium
Mycoplasma gallisepticum
Mycoplasma leachii
Mycoplasma mycoides
Mycoplasma capricolum
Mycoplasma mycoides group
Mycoplasma arginini
Candidatus Melainabacteria bacterium MEL.A1
cyanobacterium endosymbiont of Epithemia turgida
Stanieria sp. NIES-3757
Stanieria cyanosphaera
Pleurocapsa minor
Chroococcidiopsis thermalis
Gloeobacter kilaueensis
Gloeobacter violaceus
Nostocales cyanobacterium HT-58-2
Fischerella sp. NIES-3754
Nodularia spumigena
Rivularia sp. PCC 7116
Calothrix sp. 336/3
Calothrix sp. PCC 7507
Calothrix parietina
Cylindrospermum stagnale
Nostoc sp. CENA543
Nostoc sp. NIES-3756
Nostoc flagelliforme
Nostoc sp. PCC 7107
Nostoc punctiforme
Nostoc sp. PCC 7120
Nostoc sp. PCC 7524
Anabaena sp. WA102
Anabaena sp. 90
Anabaena cylindrica
Trichormus variabilis
Trichormus azollae
Halomicronema hongdechloris
Chamaesiphon minutus
Acaryochloris marina
Pseudanabaena sp. PCC 7367
Dactylococcopsis salina
Thermosynechococcus sp. NK55a
Thermosynechococcus elongatus
Cyanobium sp. NIES-981
Cyanobium gracile
Synechococcus sp. UTEX 2973
Synechococcus sp. KORDI-100
Synechococcus sp. PCC 7502
Synechococcus sp. KORDI-52
Synechococcus sp. KORDI-49
Synechococcus sp. PCC 73109
Synechococcus sp. JA-2-3B
a(2-13)
Synechococcus sp. JA-3-3Ab
Synechococcus sp. CC9902
Synechococcus sp. RCC307
Synechococcus sp. PCC 6312
Synechococcus sp. WH 8109
Synechococcus sp. CC9605
Synechococcus sp. WH 8102
Synechococcus sp. CC9311
Synechococcus lividus
Synechococcus sp. WH 7803
Synechococcus sp. PCC 7002
Synechococcus elongatus
Synechococcus sp. WH 8103
Prochlorococcus sp. MIT 0801
Prochlorococcus sp. MIT 0604
Prochlorococcus marinus
Leptolyngbya sp. NIES-3755
Leptolyngbya sp. O-77
Leptolyngbya sp. PCC 7376
Leptolyngbya boryana
Synechocystis sp. IPPAS B-1465
Synechocystis sp. PCC 6803
Synechocystis sp. PCC 6714
Geitlerinema sp. PCC 7407
Crinalium epipsammum
Moorea producens
Oscillatoria nigro-viridis
Oscillatoria acuminata
Cyanothece sp. PCC 7822
Cyanothece sp. PCC 8802
Cyanothece sp. PCC 7425
Cyanothece sp. PCC 7424
Cyanothece sp. ATCC 51142
Cyanothece sp. PCC 8801
Microcoleus sp. PCC 7113
Arthrospira platensis
Trichodesmium erythraeum
Planktothrix agardhii
Chondrocystis sp. NIES-4102
Geminocystis sp. NIES-3709
Geminocystis sp. NIES-3708
Gloeocapsa sp. PCC 7428
Cyanobacterium sp. HL-69
Cyanobacterium aponinum
Cyanobacterium stanieri
Candidatus Atelocyanobacterium thalassa
Crocosphaera watsonii
Halothece sp. PCC 7418
Microcystis sp. MC19
Microcystis panniformis
Microcystis aeruginosa
Cyanobacteria/Melainabacteria group
Limnochorda pilosa
Erysipelotrichaceae bacterium I46
Turicibacter sp. H121
Faecalibaculum rodentium
Faecalitalea cylindroides
Erysipelothrix larvae
Erysipelothrix rhusiopathiae
Gottschalkia acidurici
Peptoniphilus sp. ING2-D1G
Anaerococcus prevotii
Parvimonas micra
Finegoldia magna
[Bacillus] selenitireducens
Novibacillus thermophilus
Laceyella sacchari
Tumebacillus avium
Tumebacillus algifaecis
Alicyclobacillus acidocaldarius
Kyrpidia spormannii
Kyrpidia tusciae
Exiguobacterium sp. U13-1
Exiguobacterium sp. MH3
Exiguobacterium sp. AT1b
Exiguobacterium sibiricum
Exiguobacterium antarcticum
Gemella sp. ND 6198
Gemella sp. oral taxon 928
Gemella morbillorum
Bacillales incertae sedis
Brochothrix thermosphacta
Listeria weihenstephanensis
Listeria welshimeri
Listeria innocua
Listeria seeligeri
Listeria monocytogenes
Listeria ivanovii
Cohnella sp. 18JY8-7
Aneurinibacillus soli
Aneurinibacillus sp. XH2
Thermobacillus composti
Paenibacillus ihbetae
Paenibacillus crassostreae
Paenibacillus sp. 32O-W
Paenibacillus bovis
Paenibacillus sp. IHBB 10380
Paenibacillus sp. FSL H7-0737
Paenibacillus sp. FSL H7-0357
Paenibacillus sp. FSL R7-0331
Paenibacillus sp. FSL R7-0273
Paenibacillus sp. FSL R5-0912
Paenibacillus sp. FSL R5-0345
Paenibacillus sp. FSL P4-0081
Paenibacillus yonginensis
Paenibacillus swuensis
Paenibacillus beijingensis
Paenibacillus sp. IHB B 3084
Paenibacillus xylanexedens
Paenibacillus riograndensis
Paenibacillus sp. Y412MC10
Paenibacillus donghaensis
Paenibacillus sabinae
Paenibacillus sp. JDR-2
Paenibacillus odorifer
Paenibacillus graminis
Paenibacillus kribbensis
Paenibacillus stellifer
Paenibacillus naphthalenovorans
Paenibacillus borealis
Paenibacillus terrae
Paenibacillus vortex
Paenibacillus mucilaginosus
Paenibacillus peoriae
Paenibacillus durus
Paenibacillus larvae
Paenibacillus polymyxa
Paenibacillus lautus
Brevibacillus formosus
Brevibacillus laterosporus
Brevibacillus brevis
Lentibacillus amyloliquefaciens
Salimicrobium jeotgali
Terribacillus goriensis
Fictibacillus phosphorivorans
Fictibacillus arsenicus
Oceanobacillus sp. 160
Oceanobacillus iheyensis
Aeribacillus pallidus
Anoxybacillus sp. B7M1
Anoxybacillus sp. B2M1
Anoxybacillus amylolyticus
Anoxybacillus gonensis
Anoxybacillus flavithermus
Halobacillus mangrovi
Halobacillus halophilus
Virgibacillus phasianinus
Virgibacillus sp. 6R
Virgibacillus sp. SK37
Virgibacillus dokdonensis
Virgibacillus necropolis
Virgibacillus halodenitrificans
Amphibacillus xylanus
Parageobacillus thermoglucosidasius
Geobacillus genomosp. 3
Geobacillus sp. JS12
Geobacillus sp. 12AMOR1
Geobacillus sp. LC300
Geobacillus sp. GHH01
Geobacillus sp. C56-T3
Geobacillus sp. Y4.1MC1
Geobacillus sp. Y412MC52
Geobacillus sp. Y412MC61
Geobacillus sp. WCH70
Geobacillus subterraneus
Geobacillus thermodenitrificans
Geobacillus lituanicus
Geobacillus thermoleovorans
Geobacillus thermocatenulatus
Geobacillus kaustophilus
Geobacillus thermoleovorans group
Geobacillus stearothermophilus
Lysinibacillus sp. 2017
Lysinibacillus sp. B2A1
Lysinibacillus sp. YS11
Lysinibacillus varians
Lysinibacillus fusiformis
Lysinibacillus sphaericus
Bacillus intestinalis
Bacillus sp. BS34A
Bacillus sp. SDLI1
Bacillus glycinifermentans
Bacillus sp. LM 4-2
Bacillus sp. YP1
Bacillus sp. BH072
Bacillus sp. X1(2014)
Bacillus weihaiensis
Bacillus sp. Pc3
Bacillus xiamenensis
Bacillus sp. JS
Bacillus kochii
Bacillus sp. WP8
Bacillus sp. 1NLA3E
Bacillus oceanisediminis
Bacillus beveridgei
Bacillus safensis
Bacillus infantis
Bacillus lehensis
Bacillus altitudinis
Bacillus muralis
Bacillus krulwichiae
Bacillus endophyticus
Bacillus sp. OxB-1
Bacillus halodurans
Bacillus flexus
Bacillus pseudofirmus
Bacillus horikoshii
Bacillus gibsonii
Bacillus clausii
Bacillus smithii
Bacillus simplex
Bacillus methanolicus
Bacillus cellulosilyticus
Bacillus pumilus
Bacillus megaterium
Bacillus coagulans
Bacillus bombysepticus
Bacillus cytotoxicus
Bacillus toyonensis
Bacillus pseudomycoides
Bacillus thuringiensis
Bacillus mycoides
Bacillus cereus
Bacillus anthracis
Bacillus cereus group
Bacillus paralicheniformis
Bacillus vallismortis
Bacillus atrophaeus
Bacillus subtilis
Bacillus licheniformis
Bacillus velezensis
Bacillus amyloliquefaciens
Bacillus amyloliquefaciens group
Bacillus subtilis group
Paenisporosarcina sp. K2R23-3
Kurthia sp. 11kri321
Jeotgalibacillus malaysiensis
Rummeliibacillus stabekisii
Solibacillus sp. R5-41
Solibacillus silvestris
Sporosarcina sp. PTS2304
Sporosarcina sp. P33
Sporosarcina sp. P37
Sporosarcina ureae
Sporosarcina psychrophila
Planococcus sp. MB-3u-03
Planococcus faecalis
Planococcus sp. PAMC 21323
Planococcus versutus
Planococcus halocryophilus
Planococcus plakortidis
Planococcus donghaensis
Planococcus rifietoensis
Planococcus maritimus
Planococcus antarcticus
Planococcus kocurii
Auricoccus indicus
Salinicoccus halodurans
Macrococcus sp. IME1552
Macrococcus canis
Macrococcus caseolyticus
Staphylococcus agnetis
Staphylococcus argenteus
Staphylococcus pseudintermedius
Staphylococcus equorum
Staphylococcus nepalensis
Staphylococcus pettenkoferi
Staphylococcus lutrae
Staphylococcus condimenti
Staphylococcus felis
Staphylococcus pasteuri
Staphylococcus capitis
Staphylococcus saprophyticus
Staphylococcus kloosii
Staphylococcus cohnii
Staphylococcus lugdunensis
Staphylococcus sciuri
Staphylococcus schleiferi
Staphylococcus warneri
Staphylococcus xylosus
Staphylococcus simulans
Staphylococcus hyicus
Staphylococcus haemolyticus
Staphylococcus epidermidis
Staphylococcus carnosus
Staphylococcus aureus
Marinilactibacillus sp. 15R
Jeotgalibaca sp. PTS2502
Jeotgalibaca dankookensis
Carnobacterium sp. CP1
Carnobacterium sp. 17-4
Carnobacterium inhibens
Carnobacterium maltaromaticum
Carnobacterium divergens
Aerococcaceae bacterium ZY16052
Aerococcus urinaehominis
Aerococcus sanguinicola
Aerococcus christensenii
Aerococcus urinaeequi
Aerococcus viridans
Aerococcus urinae
Vagococcus penaei
Vagococcus teuberi
Tetragenococcus osmophilus
Tetragenococcus koreensis
Tetragenococcus halophilus
Melissococcus plutonius
Enterococcus thailandicus
Enterococcus silesiacus
Enterococcus gilvus
Enterococcus mundtii
Enterococcus durans
Enterococcus casseliflavus
Enterococcus hirae
Enterococcus gallinarum
Enterococcus faecium
Enterococcus faecalis
Lactococcus sp. 1JSPR-7
Lactococcus raffinolactis
Lactococcus piscium
Lactococcus garvieae
Lactococcus lactis
Streptococcus sp. NPS 308
Streptococcus pantholopis
Streptococcus sp. A12
Streptococcus sp. VT 162
Streptococcus sp. I-P16
Streptococcus sp. I-G2
Streptococcus gallolyticus
Streptococcus pseudopneumoniae
Streptococcus pasteurianus
Streptococcus lutetiensis
Streptococcus infantarius
Streptococcus macedonicus
Streptococcus cristatus
Streptococcus mitis
Streptococcus uberis
Streptococcus parauberis
Streptococcus iniae
Streptococcus equi
Streptococcus dysgalactiae
Streptococcus dysgalactiae group
Streptococcus constellatus
Streptococcus intermedius
Streptococcus anginosus
Streptococcus anginosus group
Streptococcus parasanguinis
Streptococcus pyogenes
Streptococcus pneumoniae
Streptococcus agalactiae
Streptococcus sobrinus
Streptococcus mutans
Streptococcus thermophilus
Streptococcus suis
Streptococcus sanguinis
Streptococcus salivarius
Streptococcus oralis
Streptococcus gordonii
Lactobacillus allii
Lactobacillus sp. wkB8
Lactobacillus hokkaidonensis
Lactobacillus curieae
Lactobacillus heilongjiangensis
Lactobacillus ginsenosidimutans
Lactobacillus koreensis
Lactobacillus crustorum
Lactobacillus backii
Lactobacillus kefiranofaciens
Lactobacillus zymae
Lactobacillus paracollinoides
Lactobacillus parabuchneri
Lactobacillus kunkeei
Lactobacillus jensenii
Lactobacillus mucosae
Lactobacillus acidipiscis
Lactobacillus amylolyticus
Lactobacillus paraplantarum
Lactobacillus lindneri
Lactobacillus gallinarum
Lactobacillus crispatus
Lactobacillus rhamnosus
Lactobacillus johnsonii
Lactobacillus curvatus
Lactobacillus oris
Lactobacillus sanfranciscensis
Lactobacillus salivarius
Lactobacillus ruminis
Lactobacillus fermentum
Lactobacillus coryniformis
Lactobacillus amylovorus
Lactobacillus amylophilus
Lactobacillus alimentarius
Lactobacillus agilis
Lactobacillus acetotolerans
Lactobacillus sakei
Lactobacillus reuteri
Lactobacillus gasseri
Lactobacillus plantarum
Lactobacillus pentosus
Lactobacillus helveticus
Lactobacillus delbrueckii
Lactobacillus paracasei
Lactobacillus casei
Lactobacillus casei group
Lactobacillus buchneri
Lactobacillus brevis
Lactobacillus acidophilus
Pediococcus claussenii
Pediococcus inopinatus
Pediococcus damnosus
Pediococcus pentosaceus
Pediococcus acidilactici
Weissella jogaejeotgali
Weissella ceti
Weissella koreensis
Weissella cibaria
Weissella paramesenteroides
Oenococcus oeni
Leuconostoc suionicum
Leuconostoc sp. C2
Leuconostoc garlicum
Leuconostoc kimchii
Leuconostoc citreum
Leuconostoc carnosum
Leuconostoc lactis
Leuconostoc mesenteroides
Leuconostoc gelidum
Pelosinus sp. UFO1
Pelosinus fermentans
Megamonas hypermegale
Selenomonas sp. oral taxon 920
Selenomonas sp. oral taxon 136
Selenomonas sp. oral taxon 478
Selenomonas sputigena
Selenomonas ruminantium
Dialister pneumosintes
Veillonella rodentium
Veillonella atypica
Veillonella parvula
Megasphaera stantonii
Megasphaera hexanoica
Megasphaera elsdenii
Acidaminococcus intestini
Acidaminococcus fermentans
Natranaerobius thermophilus
Halobacteroides halobius
Acetohalobium arabaticum
Halothermothrix orenii
Halanaerobium hydrogeniformans
Halanaerobium praevalens
Mahella australiensis
Thermodesulfobium acidiphilum
Thermodesulfobium narugense
Caldanaerobacter subterraneus
Tepidanaerobacter acetatoxydans
Carboxydothermus hydrogenoformans
Thermacetogenium phaeum
Thermoanaerobacter mathranii
Thermoanaerobacter sp. X513
Thermoanaerobacter pseudethanolicus
Thermoanaerobacter sp. X514
Thermoanaerobacter italicus
Thermoanaerobacter wiegelii
Thermoanaerobacter brockii
Thermoanaerobacter kivui
Ammonifex degensii
Moorella thermoacetica
Moorella group
Thermosediminibacter oceani
Caldicellulosiruptor obsidiansis
Caldicellulosiruptor kronotskyensis
Caldicellulosiruptor hydrothermalis
Caldicellulosiruptor owensensis
Caldicellulosiruptor lactoaceticus
Caldicellulosiruptor kristjanssonii
Caldicellulosiruptor saccharolyticus
Caldicellulosiruptor bescii
Thermoanaerobacterium xylanolyticum
Thermoanaerobacterium saccharolyticum
Thermoanaerobacterium thermosaccharolyticum
Thermoanaerobacterales Family III. Incertae Sedis
Christensenella minuta
Oscillibacter valericigenes
Intestinimonas butyriciproducens
butyrate-producing bacterium SS3/4
butyrate-producing bacterium SM4/1
unclassified Clostridiales (miscellaneous)
unclassified Clostridiales
Carboxydocella thermautotrophica
[Eubacterium] sulci
Mogibacterium diversum
Clostridiales Family XIII. Incertae Sedis
Thermaerobacter marianensis
Sulfobacillus acidophilus
Clostridiales Family XVII. Incertae Sedis
Clostridiales incertae sedis
Heliobacterium modesticaldum
Symbiobacterium thermophilum
Acetobacterium woodii
[Eubacterium] hallii
[Eubacterium] eligens
Eubacterium limosum
Thermincola potens
Candidatus Desulforudis audaxviator
Pelotomaculum thermopropionicum
Desulfallas gibsoniae
Desulfofarcimen acetoxidans
Desulfofundulus kuznetsovii
Dehalobacter sp. DCA
Dehalobacter sp. CF
Dehalobacter restrictus
Syntrophobotulus glycolicus
Desulfitobacterium dichloroeliminans
Desulfitobacterium metallireducens
Desulfitobacterium hafniense
Desulfitobacterium dehalogenans
Desulfotomaculum ferrireducens
Desulfotomaculum reducens
Desulfotomaculum nigrificans
Desulfotomaculum ruminis
Desulfosporosinus acidiphilus
Desulfosporosinus meridiei
Desulfosporosinus orientis
Hungateiclostridiaceae bacterium KB18
Mageeibacillus indolicus
Fastidiosipila sanguinis
Pseudoclostridium thermosuccinogenes
Ruminiclostridium cellulolyticum
Hungateiclostridium saccincola
Hungateiclostridium clariflavum
Hungateiclostridium thermocellum
Thermoclostridium stercorarium
Peptostreptococcaceae bacterium oral taxon 929
Filifactor alocis
Peptoclostridium acidaminophilum
Acetoanaerobium sticklandii
Paeniclostridium sordellii
Clostridioides difficile
Geosporobacter ferrireducens
Alkaliphilus oremlandii
Alkaliphilus metalliredigens
Candidatus Arthromitus sp. SFB-mouse-NL
Candidatus Arthromitus sp. SFB-rat-Yit
Candidatus Arthromitus sp. SFB-mouse
Candidatus Arthromitus
Clostridium bornimense
Clostridium sp. SY8519
Clostridium sp. BNL1100
Clostridium taeniosporum
Clostridium drakei
Clostridium estertheticum
Clostridium carboxidivorans
Clostridium isatidis
Clostridium saccharobutylicum
Clostridium autoethanogenum
Clostridium aceticum
Clostridium chauvoei
Clostridium saccharoperbutylacetonicum
Clostridium argentinense
Clostridium baratii
Clostridium scatologenes
Clostridium novyi
Clostridium ljungdahlii
Clostridium kluyveri
Clostridium beijerinckii
Clostridium tyrobutyricum
Clostridium tetani
Clostridium sporogenes
Clostridium perfringens
Clostridium pasteurianum
Clostridium formicaceticum
Clostridium cellulovorans
Clostridium butyricum
Clostridium botulinum
Clostridium acetobutylicum
Syntrophothermus lipocalidus
Syntrophomonas wolfei
Flavonifractor plautii
Ethanoligenens harbinense
Ruminococcaceae bacterium CPB6
[Eubacterium] siraeum
[Clostridium] cellulosi
unclassified Ruminococcaceae
Ruminococcus champanellensis
Ruminococcus bicirculans
Ruminococcus sp. SR1/5
Ruminococcus albus
Faecalibacterium prausnitzii
Herbinix luporum
Anaerostipes hadrus
Lachnoanaerobaculum umeaense
Roseburia hominis
Roseburia intestinalis
Coprococcus sp. ART55/1
Coprococcus catus
Lachnoclostridium sp. YL32
[Clostridium] bolteae
[Clostridium] saccharolyticum
Lachnoclostridium phytofermentans
[Eubacterium] rectale
Cellulosilyticum lentocellum
Anaerotignum propionicum
Blautia sp. N6H1-15
Blautia sp. YL58
Blautia obeum
[Ruminococcus] torques
Blautia hansenii
Butyrivibrio hungatei
Butyrivibrio proteoclasticus
Butyrivibrio fibrisolvens
Truepera radiovictrix
Deinococcus irradiatisoli
Deinococcus actinosclerus
Deinococcus soli Cha et al. 2016
Deinococcus swuensis
Deinococcus puniceus
Deinococcus wulumuqiensis
Deinococcus gobiensis
Deinococcus peraridilitoris
Deinococcus ficus
Deinococcus deserti
Deinococcus maricopensis
Deinococcus geothermalis
Deinococcus proteolyticus
Deinococcus radiodurans
Oceanithermus profundus
Marinithermus hydrothermalis
Meiothermus taiwanensis
Meiothermus silvanus
Meiothermus ruber
Thermus parvatiensis
Thermus oshimai
Thermus brockianus
Thermus scotoductus
Thermus thermophilus
Thermus aquaticus
Candidatus Promineofilum breve
Brevefilum fermentans
Anaerolineaceae bacterium oral taxon 439
Anaerolinea thermophila
Caldilinea aerophila
Dehalogenimonas formicexedens
Dehalogenimonas sp. WBC-2
Dehalogenimonas lykanthroporepellens
Dehalococcoides sp. UCH007
Dehalococcoides mccartyi
Sphaerobacter thermophilus
Thermomicrobium roseum
Roseiflexus sp. RS-1
Roseiflexus castenholzii
Chloroflexus aggregans
Chloroflexus aurantiacus
Herpetosiphon aurantiacus
Conexibacter woesei
Ilumatobacter coccineus
Acidimicrobium ferrooxidans
Rubrobacter xylanophilus
Rubrobacter radiotolerans
Gordonibacter pamelaeae
Adlercreutzia equolifaciens
Cryptobacterium curtum
Eggerthella sp. YY7918
Eggerthella lenta
Slackia heliotrinireducens
Denitrobacterium detoxificans
Coriobacteriaceae bacterium 68-1-3
Collinsella aerofaciens
Coriobacterium glomerans
Olsenella sp. oral taxon 807
Olsenella uli
Atopobium parvulum
Actinobacteria bacterium IMCC26256
Candidatus Nanopelagicus abundans
Candidatus Nanopelagicus hibericus
Candidatus Nanopelagicus limnes
Candidatus Nanopelagicus
Candidatus Planktophila dulcis
Candidatus Planktophila lacus
Candidatus Planktophila vernalis
Candidatus Planktophila versatilis
Candidatus Planktophila sulfonica
Candidatus Planktophila limnetica
Candidatus Planktophila
Candidatus Nanopelagicaceae
Actinopolyspora erythraea
Catenulispora acidiphila
Stackebrandtia nassauensis
Kineococcus radiotolerans
Nakamurella multipartita
Acidothermus cellulolyticus
Thermobispora bispora
Thermomonospora curvata
Thermobifida fusca
Nocardiopsis gilva
Nocardiopsis alba
Nocardiopsis dassonvillei
Nonomuraea sp. ATCC 55076
Streptosporangium roseum
Streptacidiphilus sp. DSM 106435
Kitasatospora sp. MMS16-BH015
Kitasatospora albolonga
Kitasatospora setae
Kitasatospora aureofaciens
Streptomyces sp. MOE7
Streptomyces sp. SAT1
Streptomyces qaidamensis
Streptomyces sp. 4F
Streptomyces sp. CdTB01
Streptomyces sp. CFMR 7
Streptomyces alfalfae
Streptomyces formicae
Streptomyces leeuwenhoekii
Streptomyces pluripotens
Streptomyces sp. PAMC 26508
Streptomyces sp. 769
Streptomyces rapamycinicus
Streptomyces pratensis
Streptomyces sp. SirexAA-E
Streptomyces gilvosporeus
Streptomyces sp. Mg1
Streptomyces sp. CNQ-509
Streptomyces xiamenensis
Streptomyces bingchenggensis
Streptomyces vietnamensis
Streptomyces davaonensis
Streptomyces rubrolavendulae
Streptomyces niveus
Streptomyces puniciscabiei
Streptomyces parvulus
Streptomyces malaysiensis
Streptomyces autolyticus
Streptomyces albulus
Streptomyces violaceusniger
Streptomyces griseochromogenes
Streptomyces fulvissimus
Streptomyces cyaneogriseus
Streptomyces alboflavus
Streptomyces venezuelae
Streptomyces lydicus
Streptomyces collinus
Streptomyces laurentii
Streptomyces pristinaespiralis
Streptomyces avermitilis
Streptomyces cattleya
Streptomyces noursei
Streptomyces albireticuli
Streptomyces violaceoruber
Streptomyces scabiei
Streptomyces reticuli
Streptomyces lividans
Streptomyces lincolnensis
Streptomyces lavendulae
Streptomyces hygroscopicus
Streptomyces griseus
Streptomyces globisporus
Streptomyces griseus group
Streptomyces glaucescens
Streptomyces clavuligerus
Streptomyces ambofaciens
Streptomyces albus
Streptomyces coelicolor
Streptomyces albidoflavus
Streptomyces albidoflavus group
Plantactinospora sp. BC1
Plantactinospora sp. BB1
Plantactinospora sp. KBS50
Verrucosispora maris
Salinispora arenicola
Salinispora tropica
Micromonospora sp. B006
Micromonospora sp. L5
Micromonospora tulbaghiae
Micromonospora aurantiaca
Actinoplanes sp. SE50
Actinoplanes sp. N902-109
Actinoplanes friuliensis
Actinoplanes sp. SE50/110
Actinoplanes missouriensis
Modestobacter marinus
Blastococcus saxobsidens
Geodermatophilus obscurus
Frankia symbiont of Datisca glomerata
Frankia inefficax
Frankia sp. EAN1pec
Frankia casuarinae
Frankia alni
Alloactinosynnema sp. L-07
Lentzea guizhouensis
Kibdelosporangium phytohabitans
Prauserella marina
Actinoalloteichus sp. AHMU CJ021
Actinoalloteichus sp. ADI127-7
Actinoalloteichus sp. GBA129-24
Actinoalloteichus hoggarensis
Actinoalloteichus hymeniacidonis
Pseudonocardia sp. HH130630-07
Pseudonocardia sp. EC080610-09
Pseudonocardia sp. HH130629-09
Pseudonocardia sp. EC080625-04
Pseudonocardia sp. EC080619-01
Pseudonocardia sp. AL041005-10
Pseudonocardia dioxanivorans
Saccharothrix espanaensis
Kutzneria albida
Actinosynnema pretiosum
Actinosynnema mirum
Saccharomonospora viridis
Saccharopolyspora erythraea
Amycolatopsis sp. BJA-103
Amycolatopsis sp. AA4
Amycolatopsis albispora
Amycolatopsis japonica
Amycolatopsis mediterranei
Amycolatopsis orientalis
Amycolatopsis methanolica
Nocardioides dokdonensis
Nocardioides sp. JS614
Kribbella flavida
Micropruina glycogenica
Pimelobacter simplex
Aeromicrobium sp. A1-2
Aeromicrobium sp. 592
Aeromicrobium erythreum
Tessaracoccus sp. T2.5-30
Tessaracoccus flavus
Tessaracoccus aquimaris
Tessaracoccus flavescens
Microlunatus phosphovorus
Pseudopropionibacterium propionicum
Acidipropionibacterium virtanenii
Acidipropionibacterium acidipropionici
Cutibacterium granulosum
Cutibacterium avidum
Cutibacterium acnes
Propionibacterium sp. oral taxon 193
Propionibacterium acidifaciens
Propionibacterium freudenreichii
Lawsonella clevelandensis
Segniliparus rotundus
Dietzia sp. JS16-p6b
Dietzia sp. oral taxon 368
Dietzia lutea
Dietzia timorensis
Dietzia psychralcaliphila
Tsukamurella tyrosinosolvens
Tsukamurella paurometabola
Gordonia sp. MMS17-SY073
Gordonia sp. YC-JH1
Gordonia phthalatica
Gordonia iterans
Gordonia sp. KTR9
Gordonia polyisoprenivorans
Gordonia rubripertincta
Gordonia terrae
Gordonia bronchialis
Nocardia terpenica
Nocardia cyriacigeorgica
Nocardia soli
Nocardia seriolae
Nocardia nova
Nocardia farcinica
Nocardia brasiliensis
Rhodococcus sp. 008
Rhodococcus sp. PBTS 2
Rhodococcus sp. PBTS 1
Rhodococcus sp. B7740
